,Date,State,Average_Job_Created
3844,2015-10,NEW JERSEY,4048
3845,2015-11,NEW JERSEY,4071
3846,2015-12,NEW JERSEY,4077
3847,2016-01,NEW JERSEY,3941
3848,2016-02,NEW JERSEY,3955
3849,2016-03,NEW JERSEY,3992
3850,2016-04,NEW JERSEY,4035
3851,2016-05,NEW JERSEY,4071
3852,2016-06,NEW JERSEY,4130
3853,2016-07,NEW JERSEY,4082
3854,2016-08,NEW JERSEY,4065
3855,2016-09,NEW JERSEY,4087
3856,2016-10,NEW JERSEY,4102
3857,2016-11,NEW JERSEY,4125
3858,2016-12,NEW JERSEY,4135
3859,2017-01,NEW JERSEY,4007
3860,2017-02,NEW JERSEY,4021
3861,2017-03,NEW JERSEY,4044
3862,2017-04,NEW JERSEY,4079
3863,2017-05,NEW JERSEY,4136
3864,2017-06,NEW JERSEY,4205
3865,2017-07,NEW JERSEY,4131
3866,2017-08,NEW JERSEY,4118
3867,2017-09,NEW JERSEY,4133
3868,2017-10,NEW JERSEY,4156
3869,2017-11,NEW JERSEY,4180
3870,2017-12,NEW JERSEY,4190
3871,2018-01,NEW JERSEY,4047
3872,2008-01,NORTH CAROLINA,4108
3873,2008-02,NORTH CAROLINA,4128
3874,2008-03,NORTH CAROLINA,4149
3875,2008-04,NORTH CAROLINA,4150
3876,2008-05,NORTH CAROLINA,4176
3877,2008-06,NORTH CAROLINA,4157
3878,2008-07,NORTH CAROLINA,4065
3879,2008-08,NORTH CAROLINA,4133
3880,2008-09,NORTH CAROLINA,4153
3881,2008-10,NORTH CAROLINA,4129
3882,2008-11,NORTH CAROLINA,4110
3883,2008-12,NORTH CAROLINA,4087
3884,2009-01,NORTH CAROLINA,3945
3885,2009-02,NORTH CAROLINA,3933
3886,2009-03,NORTH CAROLINA,3926
3887,2009-04,NORTH CAROLINA,3919
3888,2009-05,NORTH CAROLINA,3934
3889,2009-06,NORTH CAROLINA,3907
3890,2009-07,NORTH CAROLINA,3816
3891,2009-08,NORTH CAROLINA,3877
3892,2009-09,NORTH CAROLINA,3900
3893,2009-10,NORTH CAROLINA,3887
3894,2009-11,NORTH CAROLINA,3891
3895,2009-12,NORTH CAROLINA,3880
3896,2010-01,NORTH CAROLINA,3790
3897,2010-02,NORTH CAROLINA,3795
3898,2010-03,NORTH CAROLINA,3831
3899,2010-04,NORTH CAROLINA,3864
3900,2010-05,NORTH CAROLINA,3905
3901,2010-06,NORTH CAROLINA,3884
3902,2010-07,NORTH CAROLINA,3808
3903,2010-08,NORTH CAROLINA,3875
3904,2010-09,NORTH CAROLINA,3890
3905,2010-10,NORTH CAROLINA,3919
3906,2010-11,NORTH CAROLINA,3929
3907,2010-12,NORTH CAROLINA,3918
3908,2011-01,NORTH CAROLINA,3824
3909,2011-02,NORTH CAROLINA,3859
3910,2011-03,NORTH CAROLINA,3889
3911,2011-04,NORTH CAROLINA,3921
3912,2011-05,NORTH CAROLINA,3940
3913,2011-06,NORTH CAROLINA,3926
3914,2011-07,NORTH CAROLINA,3851
3915,2011-08,NORTH CAROLINA,3924
3916,2011-09,NORTH CAROLINA,3944
3917,2011-10,NORTH CAROLINA,3958
3918,2011-11,NORTH CAROLINA,3973
3919,2011-12,NORTH CAROLINA,3968
3920,2012-01,NORTH CAROLINA,3897
3921,2012-02,NORTH CAROLINA,3922
3922,2012-03,NORTH CAROLINA,3955
3923,2012-04,NORTH CAROLINA,3981
3924,2012-05,NORTH CAROLINA,4013
3925,2012-06,NORTH CAROLINA,3987
3926,2012-07,NORTH CAROLINA,3909
3927,2012-08,NORTH CAROLINA,3993
3928,2012-09,NORTH CAROLINA,4016
3929,2012-10,NORTH CAROLINA,4037
3930,2012-11,NORTH CAROLINA,4056
3931,2012-12,NORTH CAROLINA,4052
3932,2013-01,NORTH CAROLINA,3964
3933,2013-02,NORTH CAROLINA,3993
3934,2013-03,NORTH CAROLINA,4022
3935,2013-04,NORTH CAROLINA,4050
3936,2013-05,NORTH CAROLINA,4077
3937,2013-06,NORTH CAROLINA,4056
3938,2013-07,NORTH CAROLINA,3983
3939,2013-08,NORTH CAROLINA,4064
3940,2013-09,NORTH CAROLINA,4090
3941,2013-10,NORTH CAROLINA,4114
3942,2013-11,NORTH CAROLINA,4131
3943,2013-12,NORTH CAROLINA,4130
3944,2014-01,NORTH CAROLINA,4039
3945,2014-02,NORTH CAROLINA,4040
3946,2014-03,NORTH CAROLINA,4088
3947,2014-04,NORTH CAROLINA,4131
3948,2014-05,NORTH CAROLINA,4166
3949,2014-06,NORTH CAROLINA,4151
3950,2014-07,NORTH CAROLINA,4076
3951,2014-08,NORTH CAROLINA,4152
3952,2014-09,NORTH CAROLINA,4172
3953,2014-10,NORTH CAROLINA,4207
3954,2014-11,NORTH CAROLINA,4223
3955,2014-12,NORTH CAROLINA,4226
3956,2015-01,NORTH CAROLINA,4141
3957,2015-02,NORTH CAROLINA,4164
3958,2015-03,NORTH CAROLINA,4183
3959,2015-04,NORTH CAROLINA,4221
3960,2015-05,NORTH CAROLINA,4260
3961,2015-06,NORTH CAROLINA,4251
3962,2015-07,NORTH CAROLINA,4178
3963,2015-08,NORTH CAROLINA,4246
3964,2015-09,NORTH CAROLINA,4271
3965,2015-10,NORTH CAROLINA,4309
3966,2015-11,NORTH CAROLINA,4325
3967,2015-12,NORTH CAROLINA,4330
3968,2016-01,NORTH CAROLINA,4239
3969,2016-02,NORTH CAROLINA,4265
3970,2016-03,NORTH CAROLINA,4297
3971,2016-04,NORTH CAROLINA,4338
3972,2016-05,NORTH CAROLINA,4362
3973,2016-06,NORTH CAROLINA,4353
3974,2016-07,NORTH CAROLINA,4284
3975,2016-08,NORTH CAROLINA,4346
3976,2016-09,NORTH CAROLINA,4372
3977,2016-10,NORTH CAROLINA,4389
3978,2016-11,NORTH CAROLINA,4416
3979,2016-12,NORTH CAROLINA,4409
3980,2017-01,NORTH CAROLINA,4320
3981,2017-02,NORTH CAROLINA,4355
3982,2017-03,NORTH CAROLINA,4376
3983,2017-04,NORTH CAROLINA,4395
3984,2017-05,NORTH CAROLINA,4427
3985,2017-06,NORTH CAROLINA,4426
3986,2017-07,NORTH CAROLINA,4358
3987,2017-08,NORTH CAROLINA,4422
3988,2017-09,NORTH CAROLINA,4433
3989,2017-10,NORTH CAROLINA,4464
3990,2017-11,NORTH CAROLINA,4481
3991,2017-12,NORTH CAROLINA,4474
3992,2018-01,NORTH CAROLINA,4395
3993,2008-01,NORTH DAKOTA,356
3994,2008-02,NORTH DAKOTA,359
3995,2008-03,NORTH DAKOTA,361
3996,2008-04,NORTH DAKOTA,365
3997,2008-05,NORTH DAKOTA,371
3998,2008-06,NORTH DAKOTA,371
3999,2008-07,NORTH DAKOTA,363
4000,2008-08,NORTH DAKOTA,364
4001,2008-09,NORTH DAKOTA,373
4002,2008-10,NORTH DAKOTA,374
4003,2008-11,NORTH DAKOTA,373
4004,2008-12,NORTH DAKOTA,372
4005,2009-01,NORTH DAKOTA,358
4006,2009-02,NORTH DAKOTA,359
4007,2009-03,NORTH DAKOTA,360
4008,2009-04,NORTH DAKOTA,362
4009,2009-05,NORTH DAKOTA,370
4010,2009-06,NORTH DAKOTA,371
4011,2009-07,NORTH DAKOTA,361
4012,2009-08,NORTH DAKOTA,362
4013,2009-09,NORTH DAKOTA,372
4014,2009-10,NORTH DAKOTA,374
4015,2009-11,NORTH DAKOTA,372
4016,2009-12,NORTH DAKOTA,371
4017,2010-01,NORTH DAKOTA,360
4018,2010-02,NORTH DAKOTA,362
4019,2010-03,NORTH DAKOTA,365
4020,2010-04,NORTH DAKOTA,374
4021,2010-05,NORTH DAKOTA,379
4022,2010-06,NORTH DAKOTA,379
4023,2010-07,NORTH DAKOTA,371
4024,2010-08,NORTH DAKOTA,372
4025,2010-09,NORTH DAKOTA,382
4026,2010-10,NORTH DAKOTA,388
4027,2010-11,NORTH DAKOTA,387
4028,2010-12,NORTH DAKOTA,387
4029,2011-01,NORTH DAKOTA,377
4030,2011-02,NORTH DAKOTA,379
4031,2011-03,NORTH DAKOTA,382
4032,2011-04,NORTH DAKOTA,389
4033,2011-05,NORTH DAKOTA,396
4034,2011-06,NORTH DAKOTA,397
4035,2011-07,NORTH DAKOTA,391
4036,2011-08,NORTH DAKOTA,395
4037,2011-09,NORTH DAKOTA,408
4038,2011-10,NORTH DAKOTA,412
4039,2011-11,NORTH DAKOTA,413
4040,2011-12,NORTH DAKOTA,415
4041,2012-01,NORTH DAKOTA,408
4042,2012-02,NORTH DAKOTA,411
4043,2012-03,NORTH DAKOTA,416
4044,2012-04,NORTH DAKOTA,424
4045,2012-05,NORTH DAKOTA,432
4046,2012-06,NORTH DAKOTA,436
4047,2012-07,NORTH DAKOTA,429
4048,2012-08,NORTH DAKOTA,430
4049,2012-09,NORTH DAKOTA,439
4050,2012-10,NORTH DAKOTA,442
4051,2012-11,NORTH DAKOTA,439
4052,2012-12,NORTH DAKOTA,439
4053,2013-01,NORTH DAKOTA,428
4054,2013-02,NORTH DAKOTA,431
4055,2013-03,NORTH DAKOTA,433
4056,2013-04,NORTH DAKOTA,436
4057,2013-05,NORTH DAKOTA,446
4058,2013-06,NORTH DAKOTA,450
4059,2013-07,NORTH DAKOTA,442
4060,2013-08,NORTH DAKOTA,444
4061,2013-09,NORTH DAKOTA,454
4062,2013-10,NORTH DAKOTA,456
4063,2013-11,NORTH DAKOTA,457
4064,2013-12,NORTH DAKOTA,453
4065,2014-01,NORTH DAKOTA,441
4066,2014-02,NORTH DAKOTA,445
4067,2014-03,NORTH DAKOTA,447
4068,2014-04,NORTH DAKOTA,453
4069,2014-05,NORTH DAKOTA,463
4070,2014-06,NORTH DAKOTA,466
4071,2014-07,NORTH DAKOTA,462
4072,2014-08,NORTH DAKOTA,463
4073,2014-09,NORTH DAKOTA,470
4074,2014-10,NORTH DAKOTA,475
4075,2014-11,NORTH DAKOTA,474
4076,2014-12,NORTH DAKOTA,471
4077,2015-01,NORTH DAKOTA,455
4078,2015-02,NORTH DAKOTA,455
4079,2015-03,NORTH DAKOTA,453
4080,2015-04,NORTH DAKOTA,455
4081,2015-05,NORTH DAKOTA,460
4082,2015-06,NORTH DAKOTA,458
4083,2015-07,NORTH DAKOTA,450
4084,2015-08,NORTH DAKOTA,448
4085,2015-09,NORTH DAKOTA,453
4086,2015-10,NORTH DAKOTA,454
4087,2015-11,NORTH DAKOTA,450
4088,2015-12,NORTH DAKOTA,445
4089,2016-01,NORTH DAKOTA,428
4090,2016-02,NORTH DAKOTA,428
4091,2016-03,NORTH DAKOTA,427
4092,2016-04,NORTH DAKOTA,433
4093,2016-05,NORTH DAKOTA,438
4094,2016-06,NORTH DAKOTA,437
4095,2016-07,NORTH DAKOTA,434
4096,2016-08,NORTH DAKOTA,434
4097,2016-09,NORTH DAKOTA,439
4098,2016-10,NORTH DAKOTA,439
4099,2016-11,NORTH DAKOTA,437
4100,2016-12,NORTH DAKOTA,432
4101,2017-01,NORTH DAKOTA,421
4102,2017-02,NORTH DAKOTA,423
4103,2017-03,NORTH DAKOTA,424
4104,2017-04,NORTH DAKOTA,430
4105,2017-05,NORTH DAKOTA,435
4106,2017-06,NORTH DAKOTA,436
4107,2017-07,NORTH DAKOTA,430
4108,2017-08,NORTH DAKOTA,429
4109,2017-09,NORTH DAKOTA,435
4110,2017-10,NORTH DAKOTA,436
4111,2017-11,NORTH DAKOTA,434
4112,2017-12,NORTH DAKOTA,432
4113,2018-01,NORTH DAKOTA,422
4114,2008-01,NEW YORK,8620
4115,2008-02,NEW YORK,8664
4116,2008-03,NEW YORK,8704
4117,2008-04,NEW YORK,8770
4118,2008-05,NEW YORK,8833
4119,2008-06,NEW YORK,8876
4120,2008-07,NEW YORK,8804
4121,2008-08,NEW YORK,8765
4122,2008-09,NEW YORK,8779
4123,2008-10,NEW YORK,8840
4124,2008-11,NEW YORK,8836
4125,2008-12,NEW YORK,8830
4126,2009-01,NEW YORK,8490
4127,2009-02,NEW YORK,8507
4128,2009-03,NEW YORK,8509
4129,2009-04,NEW YORK,8515
4130,2009-05,NEW YORK,8578
4131,2009-06,NEW YORK,8587
4132,2009-07,NEW YORK,8542
4133,2009-08,NEW YORK,8493
4134,2009-09,NEW YORK,8488
4135,2009-10,NEW YORK,8568
4136,2009-11,NEW YORK,8590
4137,2009-12,NEW YORK,8608
4138,2010-01,NEW YORK,8324
4139,2010-02,NEW YORK,8372
4140,2010-03,NEW YORK,8428
4141,2010-04,NEW YORK,8542
4142,2010-05,NEW YORK,8625
4143,2010-06,NEW YORK,8628
4144,2010-07,NEW YORK,8526
4145,2010-08,NEW YORK,8487
4146,2010-09,NEW YORK,8533
4147,2010-10,NEW YORK,8662
4148,2010-11,NEW YORK,8696
4149,2010-12,NEW YORK,8707
4150,2011-01,NEW YORK,8462
4151,2011-02,NEW YORK,8525
4152,2011-03,NEW YORK,8570
4153,2011-04,NEW YORK,8686
4154,2011-05,NEW YORK,8717
4155,2011-06,NEW YORK,8741
4156,2011-07,NEW YORK,8692
4157,2011-08,NEW YORK,8660
4158,2011-09,NEW YORK,8713
4159,2011-10,NEW YORK,8811
4160,2011-11,NEW YORK,8850
4161,2011-12,NEW YORK,8868
4162,2012-01,NEW YORK,8590
4163,2012-02,NEW YORK,8671
4164,2012-03,NEW YORK,8727
4165,2012-04,NEW YORK,8785
4166,2012-05,NEW YORK,8866
4167,2012-06,NEW YORK,8882
4168,2012-07,NEW YORK,8791
4169,2012-08,NEW YORK,8780
4170,2012-09,NEW YORK,8828
4171,2012-10,NEW YORK,8953
4172,2012-11,NEW YORK,8953
4173,2012-12,NEW YORK,9005
4174,2013-01,NEW YORK,8693
4175,2013-02,NEW YORK,8770
4176,2013-03,NEW YORK,8828
4177,2013-04,NEW YORK,8922
4178,2013-05,NEW YORK,8977
4179,2013-06,NEW YORK,9001
4180,2013-07,NEW YORK,8948
4181,2013-08,NEW YORK,8925
4182,2013-09,NEW YORK,8981
4183,2013-10,NEW YORK,9108
4184,2013-11,NEW YORK,9154
4185,2013-12,NEW YORK,9164
4186,2014-01,NEW YORK,8831
4187,2014-02,NEW YORK,8919
4188,2014-03,NEW YORK,8973
4189,2014-04,NEW YORK,9069
4190,2014-05,NEW YORK,9153
4191,2014-06,NEW YORK,9188
4192,2014-07,NEW YORK,9136
4193,2014-08,NEW YORK,9121
4194,2014-09,NEW YORK,9146
4195,2014-10,NEW YORK,9274
4196,2014-11,NEW YORK,9319
4197,2014-12,NEW YORK,9337
4198,2015-01,NEW YORK,9018
4199,2015-02,NEW YORK,9089
4200,2015-03,NEW YORK,9135
4201,2015-04,NEW YORK,9230
4202,2015-05,NEW YORK,9324
4203,2015-06,NEW YORK,9357
4204,2015-07,NEW YORK,9318
4205,2015-08,NEW YORK,9287
4206,2015-09,NEW YORK,9301
4207,2015-10,NEW YORK,9445
4208,2015-11,NEW YORK,9488
4209,2015-12,NEW YORK,9498
4210,2016-01,NEW YORK,9176
4211,2016-02,NEW YORK,9256
4212,2016-03,NEW YORK,9317
4213,2016-04,NEW YORK,9421
4214,2016-05,NEW YORK,9446
4215,2016-06,NEW YORK,9493
4216,2016-07,NEW YORK,9458
4217,2016-08,NEW YORK,9429
4218,2016-09,NEW YORK,9451
4219,2016-10,NEW YORK,9557
4220,2016-11,NEW YORK,9599
4221,2016-12,NEW YORK,9611
4222,2017-01,NEW YORK,9306
4223,2017-02,NEW YORK,9395
4224,2017-03,NEW YORK,9431
4225,2017-04,NEW YORK,9499
4226,2017-05,NEW YORK,9583
4227,2017-06,NEW YORK,9639
4228,2017-07,NEW YORK,9573
4229,2017-08,NEW YORK,9551
4230,2017-09,NEW YORK,9570
4231,2017-10,NEW YORK,9688
4232,2017-11,NEW YORK,9736
4233,2017-12,NEW YORK,9746
4234,2018-01,NEW YORK,9409
4235,2008-01,OHIO,5315
4236,2008-02,OHIO,5324
4237,2008-03,OHIO,5324
4238,2008-04,OHIO,5383
4239,2008-05,OHIO,5434
4240,2008-06,OHIO,5427
4241,2008-07,OHIO,5368
4242,2008-08,OHIO,5371
4243,2008-09,OHIO,5375
4244,2008-10,OHIO,5370
4245,2008-11,OHIO,5340
4246,2008-12,OHIO,5302
4247,2009-01,OHIO,5099
4248,2009-02,OHIO,5084
4249,2009-03,OHIO,5078
4250,2009-04,OHIO,5093
4251,2009-05,OHIO,5118
4252,2009-06,OHIO,5091
4253,2009-07,OHIO,5036
4254,2009-08,OHIO,5033
4255,2009-09,OHIO,5053
4256,2009-10,OHIO,5066
4257,2009-11,OHIO,5063
4258,2009-12,OHIO,5050
4259,2010-01,OHIO,4904
4260,2010-02,OHIO,4910
4261,2010-03,OHIO,4944
4262,2010-04,OHIO,5022
4263,2010-05,OHIO,5080
4264,2010-06,OHIO,5076
4265,2010-07,OHIO,5043
4266,2010-08,OHIO,5047
4267,2010-09,OHIO,5069
4268,2010-10,OHIO,5106
4269,2010-11,OHIO,5116
4270,2010-12,OHIO,5106
4271,2011-01,OHIO,4959
4272,2011-02,OHIO,4981
4273,2011-03,OHIO,5015
4274,2011-04,OHIO,5092
4275,2011-05,OHIO,5132
4276,2011-06,OHIO,5131
4277,2011-07,OHIO,5128
4278,2011-08,OHIO,5145
4279,2011-09,OHIO,5159
4280,2011-10,OHIO,5172
4281,2011-11,OHIO,5192
4282,2011-12,OHIO,5184
4283,2012-01,OHIO,5050
4284,2012-02,OHIO,5082
4285,2012-03,OHIO,5129
4286,2012-04,OHIO,5188
4287,2012-05,OHIO,5247
4288,2012-06,OHIO,5248
4289,2012-07,OHIO,5210
4290,2012-08,OHIO,5223
4291,2012-09,OHIO,5232
4292,2012-10,OHIO,5265
4293,2012-11,OHIO,5275
4294,2012-12,OHIO,5263
4295,2013-01,OHIO,5113
4296,2013-02,OHIO,5142
4297,2013-03,OHIO,5171
4298,2013-04,OHIO,5248
4299,2013-05,OHIO,5317
4300,2013-06,OHIO,5303
4301,2013-07,OHIO,5276
4302,2013-08,OHIO,5297
4303,2013-09,OHIO,5303
4304,2013-10,OHIO,5330
4305,2013-11,OHIO,5355
4306,2013-12,OHIO,5341
4307,2014-01,OHIO,5180
4308,2014-02,OHIO,5203
4309,2014-03,OHIO,5238
4310,2014-04,OHIO,5319
4311,2014-05,OHIO,5391
4312,2014-06,OHIO,5379
4313,2014-07,OHIO,5348
4314,2014-08,OHIO,5378
4315,2014-09,OHIO,5384
4316,2014-10,OHIO,5423
4317,2014-11,OHIO,5442
4318,2014-12,OHIO,5437
4319,2015-01,OHIO,5273
4320,2015-02,OHIO,5295
4321,2015-03,OHIO,5322
4322,2015-04,OHIO,5403
4323,2015-05,OHIO,5473
4324,2015-06,OHIO,5460
4325,2015-07,OHIO,5445
4326,2015-08,OHIO,5456
4327,2015-09,OHIO,5453
4328,2015-10,OHIO,5494
4329,2015-11,OHIO,5505
4330,2015-12,OHIO,5498
4331,2016-01,OHIO,5346
4332,2016-02,OHIO,5369
4333,2016-03,OHIO,5401
4334,2016-04,OHIO,5479
4335,2016-05,OHIO,5522
4336,2016-06,OHIO,5504
4337,2016-07,OHIO,5496
4338,2016-08,OHIO,5501
4339,2016-09,OHIO,5514
4340,2016-10,OHIO,5541
4341,2016-11,OHIO,5560
4342,2016-12,OHIO,5534
4343,2017-01,OHIO,5404
4344,2017-02,OHIO,5427
4345,2017-03,OHIO,5455
4346,2017-04,OHIO,5515
4347,2017-05,OHIO,5562
4348,2017-06,OHIO,5564
4349,2017-07,OHIO,5532
4350,2017-08,OHIO,5546
4351,2017-09,OHIO,5543
4352,2017-10,OHIO,5582
4353,2017-11,OHIO,5596
4354,2017-12,OHIO,5577
4355,2018-01,OHIO,5434
4356,2008-01,OKLAHOMA,1592
4357,2008-02,OKLAHOMA,1606
4358,2008-03,OKLAHOMA,1618
4359,2008-04,OKLAHOMA,1622
4360,2008-05,OKLAHOMA,1632
4361,2008-06,OKLAHOMA,1618
4362,2008-07,OKLAHOMA,1603
4363,2008-08,OKLAHOMA,1615
4364,2008-09,OKLAHOMA,1626
4365,2008-10,OKLAHOMA,1629
4366,2008-11,OKLAHOMA,1629
4367,2008-12,OKLAHOMA,1627
4368,2009-01,OKLAHOMA,1581
4369,2009-02,OKLAHOMA,1582
4370,2009-03,OKLAHOMA,1585
4371,2009-04,OKLAHOMA,1579
4372,2009-05,OKLAHOMA,1579
4373,2009-06,OKLAHOMA,1568
4374,2009-07,OKLAHOMA,1550
4375,2009-08,OKLAHOMA,1550
4376,2009-09,OKLAHOMA,1557
4377,2009-10,OKLAHOMA,1558
4378,2009-11,OKLAHOMA,1559
4379,2009-12,OKLAHOMA,1557
4380,2010-01,OKLAHOMA,1521
4381,2010-02,OKLAHOMA,1528
4382,2010-03,OKLAHOMA,1544
4383,2010-04,OKLAHOMA,1556
4384,2010-05,OKLAHOMA,1569
4385,2010-06,OKLAHOMA,1564
4386,2010-07,OKLAHOMA,1549
4387,2010-08,OKLAHOMA,1550
4388,2010-09,OKLAHOMA,1558
4389,2010-10,OKLAHOMA,1571
4390,2010-11,OKLAHOMA,1575
4391,2010-12,OKLAHOMA,1580
4392,2011-01,OKLAHOMA,1541
4393,2011-02,OKLAHOMA,1541
4394,2011-03,OKLAHOMA,1564
4395,2011-04,OKLAHOMA,1580
4396,2011-05,OKLAHOMA,1584
4397,2011-06,OKLAHOMA,1578
4398,2011-07,OKLAHOMA,1564
4399,2011-08,OKLAHOMA,1573
4400,2011-09,OKLAHOMA,1594
4401,2011-10,OKLAHOMA,1597
4402,2011-11,OKLAHOMA,1602
4403,2011-12,OKLAHOMA,1607
4404,2012-01,OKLAHOMA,1575
4405,2012-02,OKLAHOMA,1589
4406,2012-03,OKLAHOMA,1602
4407,2012-04,OKLAHOMA,1614
4408,2012-05,OKLAHOMA,1622
4409,2012-06,OKLAHOMA,1617
4410,2012-07,OKLAHOMA,1595
4411,2012-08,OKLAHOMA,1608
4412,2012-09,OKLAHOMA,1621
4413,2012-10,OKLAHOMA,1634
4414,2012-11,OKLAHOMA,1642
4415,2012-12,OKLAHOMA,1644
4416,2013-01,OKLAHOMA,1600
4417,2013-02,OKLAHOMA,1614
4418,2013-03,OKLAHOMA,1626
4419,2013-04,OKLAHOMA,1634
4420,2013-05,OKLAHOMA,1645
4421,2013-06,OKLAHOMA,1636
4422,2013-07,OKLAHOMA,1620
4423,2013-08,OKLAHOMA,1633
4424,2013-09,OKLAHOMA,1645
4425,2013-10,OKLAHOMA,1650
4426,2013-11,OKLAHOMA,1660
4427,2013-12,OKLAHOMA,1654
4428,2014-01,OKLAHOMA,1623
4429,2014-02,OKLAHOMA,1633
4430,2014-03,OKLAHOMA,1643
4431,2014-04,OKLAHOMA,1653
4432,2014-05,OKLAHOMA,1662
4433,2014-06,OKLAHOMA,1654
4434,2014-07,OKLAHOMA,1641
4435,2014-08,OKLAHOMA,1654
4436,2014-09,OKLAHOMA,1664
4437,2014-10,OKLAHOMA,1675
4438,2014-11,OKLAHOMA,1683
4439,2014-12,OKLAHOMA,1687
4440,2015-01,OKLAHOMA,1655
4441,2015-02,OKLAHOMA,1662
4442,2015-03,OKLAHOMA,1664
4443,2015-04,OKLAHOMA,1671
4444,2015-05,OKLAHOMA,1675
4445,2015-06,OKLAHOMA,1666
4446,2015-07,OKLAHOMA,1654
4447,2015-08,OKLAHOMA,1659
4448,2015-09,OKLAHOMA,1669
4449,2015-10,OKLAHOMA,1676
4450,2015-11,OKLAHOMA,1680
4451,2015-12,OKLAHOMA,1678
4452,2016-01,OKLAHOMA,1642
4453,2016-02,OKLAHOMA,1652
4454,2016-03,OKLAHOMA,1654
4455,2016-04,OKLAHOMA,1660
4456,2016-05,OKLAHOMA,1658
4457,2016-06,OKLAHOMA,1646
4458,2016-07,OKLAHOMA,1635
4459,2016-08,OKLAHOMA,1644
4460,2016-09,OKLAHOMA,1657
4461,2016-10,OKLAHOMA,1658
4462,2016-11,OKLAHOMA,1664
4463,2016-12,OKLAHOMA,1665
4464,2017-01,OKLAHOMA,1624
4465,2017-02,OKLAHOMA,1639
4466,2017-03,OKLAHOMA,1650
4467,2017-04,OKLAHOMA,1660
4468,2017-05,OKLAHOMA,1666
4469,2017-06,OKLAHOMA,1666
4470,2017-07,OKLAHOMA,1651
4471,2017-08,OKLAHOMA,1660
4472,2017-09,OKLAHOMA,1676
4473,2017-10,OKLAHOMA,1679
4474,2017-11,OKLAHOMA,1685
4475,2017-12,OKLAHOMA,1688
4476,2018-01,OKLAHOMA,1656
4477,2008-01,OREGON,1702
4478,2008-02,OREGON,1714
4479,2008-03,OREGON,1721
4480,2008-04,OREGON,1728
4481,2008-05,OREGON,1735
4482,2008-06,OREGON,1740
4483,2008-07,OREGON,1717
4484,2008-08,OREGON,1718
4485,2008-09,OREGON,1724
4486,2008-10,OREGON,1724
4487,2008-11,OREGON,1705
4488,2008-12,OREGON,1684
4489,2009-01,OREGON,1626
4490,2009-02,OREGON,1620
4491,2009-03,OREGON,1612
4492,2009-04,OREGON,1614
4493,2009-05,OREGON,1619
4494,2009-06,OREGON,1623
4495,2009-07,OREGON,1600
4496,2009-08,OREGON,1594
4497,2009-09,OREGON,1605
4498,2009-10,OREGON,1614
4499,2009-11,OREGON,1610
4500,2009-12,OREGON,1603
4501,2010-01,OREGON,1562
4502,2010-02,OREGON,1570
4503,2010-03,OREGON,1578
4504,2010-04,OREGON,1596
4505,2010-05,OREGON,1611
4506,2010-06,OREGON,1621
4507,2010-07,OREGON,1597
4508,2010-08,OREGON,1598
4509,2010-09,OREGON,1607
4510,2010-10,OREGON,1628
4511,2010-11,OREGON,1626
4512,2010-12,OREGON,1620
4513,2011-01,OREGON,1583
4514,2011-02,OREGON,1596
4515,2011-03,OREGON,1603
4516,2011-04,OREGON,1617
4517,2011-05,OREGON,1624
4518,2011-06,OREGON,1634
4519,2011-07,OREGON,1611
4520,2011-08,OREGON,1614
4521,2011-09,OREGON,1628
4522,2011-10,OREGON,1640
4523,2011-11,OREGON,1642
4524,2011-12,OREGON,1638
4525,2012-01,OREGON,1599
4526,2012-02,OREGON,1612
4527,2012-03,OREGON,1620
4528,2012-04,OREGON,1632
4529,2012-05,OREGON,1646
4530,2012-06,OREGON,1654
4531,2012-07,OREGON,1632
4532,2012-08,OREGON,1639
4533,2012-09,OREGON,1649
4534,2012-10,OREGON,1665
4535,2012-11,OREGON,1666
4536,2012-12,OREGON,1661
4537,2013-01,OREGON,1622
4538,2013-02,OREGON,1639
4539,2013-03,OREGON,1647
4540,2013-04,OREGON,1664
4541,2013-05,OREGON,1679
4542,2013-06,OREGON,1686
4543,2013-07,OREGON,1666
4544,2013-08,OREGON,1674
4545,2013-09,OREGON,1689
4546,2013-10,OREGON,1704
4547,2013-11,OREGON,1709
4548,2013-12,OREGON,1705
4549,2014-01,OREGON,1673
4550,2014-02,OREGON,1681
4551,2014-03,OREGON,1693
4552,2014-04,OREGON,1710
4553,2014-05,OREGON,1724
4554,2014-06,OREGON,1734
4555,2014-07,OREGON,1714
4556,2014-08,OREGON,1722
4557,2014-09,OREGON,1738
4558,2014-10,OREGON,1753
4559,2014-11,OREGON,1758
4560,2014-12,OREGON,1759
4561,2015-01,OREGON,1725
4562,2015-02,OREGON,1740
4563,2015-03,OREGON,1750
4564,2015-04,OREGON,1772
4565,2015-05,OREGON,1786
4566,2015-06,OREGON,1797
4567,2015-07,OREGON,1776
4568,2015-08,OREGON,1781
4569,2015-09,OREGON,1794
4570,2015-10,OREGON,1813
4571,2015-11,OREGON,1817
4572,2015-12,OREGON,1817
4573,2016-01,OREGON,1782
4574,2016-02,OREGON,1801
4575,2016-03,OREGON,1811
4576,2016-04,OREGON,1827
4577,2016-05,OREGON,1837
4578,2016-06,OREGON,1846
4579,2016-07,OREGON,1825
4580,2016-08,OREGON,1833
4581,2016-09,OREGON,1847
